Frequency (Hz),Power (dB),44100.0000,2048,0,2.0000,0,L+R
0.00,-90.96
21.53,-85.42
43.07,-76.98
64.60,-69.24
86.13,-61.19
107.67,-36.26
129.20,-29.47
150.73,-34.15
172.27,-57.83
193.80,-66.58
215.33,-68.93
236.87,-48.30
258.40,-41.34
279.93,-45.56
301.46,-65.96
323.00,-76.98
344.53,-72.68
366.06,-50.64
387.60,-43.30
409.13,-46.66
430.66,-63.30
452.20,-74.01
473.73,-69.79
495.26,-50.02
516.80,-43.61
538.33,-46.81
559.86,-60.88
581.40,-76.59
602.93,-75.57
624.46,-59.16
646.00,-51.89
667.53,-52.52
689.06,-61.66
710.60,-79.24
732.13,-75.49
753.66,-58.93
775.20,-51.35
796.73,-51.58
818.26,-59.47
839.79,-74.01
861.33,-71.58
882.86,-60.02
904.39,-53.92
925.93,-53.14
947.46,-59.47
968.99,-73.07
990.53,-72.21
1012.06,-59.79
1033.59,-54.86
1055.13,-55.41
1076.66,-61.50
1098.19,-75.88
1119.73,-76.35
1141.26,-62.21
1162.79,-55.88
1184.33,-54.86
1205.86,-58.93
1227.39,-70.41
1248.93,-76.35
1270.46,-63.30
1291.99,-56.74
1313.53,-55.72
1335.06,-59.24
1356.59,-69.71
1378.13,-73.54
1399.66,-62.21
1421.19,-58.69
1442.72,-58.61
1464.26,-61.11
1485.79,-69.94
1507.32,-75.34
1528.86,-65.80
1550.39,-61.19
1571.92,-60.18
1593.46,-62.44
1614.99,-69.55
1636.52,-75.65
1658.06,-68.22
1679.59,-65.18
1701.12,-63.54
1722.66,-64.63
1744.19,-71.04
1765.72,-75.96
1787.26,-69.55
1808.79,-65.10
1830.32,-64.94
1851.86,-65.41
1873.39,-68.54
1894.92,-72.44
1916.46,-68.93
1937.99,-65.26
1959.52,-63.46
1981.05,-65.18
2002.59,-70.26
2024.12,-73.07
2045.65,-69.71
2067.19,-66.35
2088.72,-64.00
2110.25,-65.41
2131.79,-69.01
2153.32,-71.58
2174.85,-71.66
2196.39,-68.30
2217.92,-68.46
2239.45,-68.30
2260.99,-70.49
2282.52,-72.84
2304.05,-74.55
2325.59,-69.63
2347.12,-68.22
2368.65,-67.83
2390.19,-69.94
2411.72,-70.65
2433.25,-71.74
2454.79,-69.24
2476.32,-67.21
2497.85,-67.60
2519.38,-71.35
2540.92,-71.74
2562.45,-72.13
2583.98,-71.12
2605.52,-72.13
2627.05,-71.98
2648.58,-71.90
2670.12,-71.74
2691.65,-72.37
2713.18,-71.82
2734.72,-71.82
2756.25,-73.07
2777.78,-71.12
2799.32,-70.73
2820.85,-71.51
2842.38,-70.96
2863.92,-68.22
2885.45,-68.46
2906.98,-69.55
2928.52,-70.57
2950.05,-70.73
2971.58,-72.44
2993.12,-71.43
3014.65,-72.37
3036.18,-71.43
3057.71,-72.44
3079.25,-71.27
3100.78,-74.24
3122.31,-73.15
3143.85,-72.99
3165.38,-73.15
3186.91,-73.23
3208.45,-71.58
3229.98,-72.76
3251.51,-71.27
3273.05,-69.94
3294.58,-71.04
3316.11,-71.19
3337.65,-70.73
3359.18,-74.09
3380.71,-72.91
3402.25,-74.16
3423.78,-73.77
3445.31,-74.09
3466.85,-73.15
3488.38,-75.57
3509.91,-75.02
3531.45,-75.96
3552.98,-74.63
3574.51,-73.85
3596.04,-73.30
3617.58,-74.24
3639.11,-73.62
3660.64,-73.46
3682.18,-75.18
3703.71,-74.48
3725.24,-74.55
3746.78,-74.16
3768.31,-76.51
3789.84,-76.98
3811.38,-76.27
3832.91,-75.57
3854.44,-76.43
3875.98,-75.02
3897.51,-77.37
3919.04,-79.71
3940.58,-78.85
3962.11,-76.04
3983.64,-77.45
4005.18,-76.27
4026.71,-77.37
4048.24,-77.29
4069.78,-76.66
4091.31,-75.65
4112.84,-76.90
4134.38,-75.57
4155.91,-76.51
4177.44,-76.04
4198.97,-75.80
4220.51,-75.10
4242.04,-76.98
4263.57,-75.41
4285.11,-76.43
4306.64,-79.71
4328.17,-79.32
4349.71,-76.35
4371.24,-76.82
4392.77,-76.66
4414.31,-76.74
4435.84,-76.98
4457.37,-76.74
4478.91,-76.51
4500.44,-76.51
4521.97,-76.98
4543.51,-77.05
4565.04,-78.62
4586.57,-78.62
4608.11,-77.91
4629.64,-79.56
4651.17,-79.40
4672.71,-78.85
4694.24,-84.48
4715.77,-83.07
4737.30,-78.85
4758.84,-79.87
4780.37,-81.20
4801.90,-77.05
4823.44,-78.93
4844.97,-80.65
4866.50,-80.96
4888.04,-80.57
4909.57,-80.81
4931.10,-77.29
4952.64,-78.77
4974.17,-79.40
4995.70,-86.12
5017.24,-81.20
5038.77,-81.27
5060.30,-81.04
5081.84,-82.84
5103.37,-83.38
5124.90,-80.34
5146.44,-80.81
5167.97,-80.88
5189.50,-82.45
5211.04,-82.84
5232.57,-80.34
5254.10,-80.34
5275.63,-80.57
5297.17,-81.04
5318.70,-80.34
5340.23,-79.32
5361.77,-78.31
5383.30,-79.48
5404.83,-81.12
5426.37,-80.73
5447.90,-81.04
5469.43,-82.29
5490.97,-82.06
5512.50,-82.37
5534.03,-82.53
5555.57,-81.82
5577.10,-81.43
5598.63,-81.74
5620.17,-81.43
5641.70,-81.98
5663.23,-83.46
5684.77,-82.92
5706.30,-84.09
5727.83,-83.46
5749.37,-80.10
5770.90,-81.59
5792.43,-84.01
5813.96,-82.06
5835.50,-82.76
5857.03,-83.38
5878.56,-81.82
5900.10,-84.01
5921.63,-84.32
5943.16,-82.21
5964.70,-82.68
5986.23,-84.17
6007.76,-81.98
6029.30,-83.78
6050.83,-85.42
6072.36,-82.92
6093.90,-83.31
6115.43,-84.63
6136.96,-80.96
6158.50,-81.90
6180.03,-84.95
6201.56,-82.99
6223.10,-83.70
6244.63,-83.85
6266.16,-81.27
6287.70,-82.60
6309.23,-86.20
6330.76,-84.09
6352.29,-85.26
6373.83,-86.82
6395.36,-83.15
6416.89,-82.53
6438.43,-85.10
6459.96,-83.46
6481.49,-82.76
6503.03,-85.18
6524.56,-84.63
6546.09,-85.49
6567.63,-88.23
6589.16,-85.18
6610.69,-83.78
6632.23,-85.57
6653.76,-84.32
6675.29,-83.70
6696.83,-86.35
6718.36,-84.56
6739.89,-82.45
6761.43,-84.17
6782.96,-83.62
6804.49,-82.13
6826.03,-84.56
6847.56,-84.09
6869.09,-82.92
6890.63,-84.71
6912.16,-80.73
6933.69,-80.49
6955.22,-84.71
6976.76,-85.89
6998.29,-84.71
7019.82,-85.49
7041.36,-84.32
7062.89,-84.17
7084.42,-85.57
7105.96,-87.68
7127.49,-85.81
7149.02,-86.35
7170.56,-86.51
7192.09,-86.67
7213.62,-86.04
7235.16,-87.45
7256.69,-85.96
7278.22,-85.26
7299.76,-83.62
7321.29,-81.82
7342.82,-83.62
7364.36,-83.46
7385.89,-84.24
7407.42,-86.74
7428.96,-85.03
7450.49,-84.01
7472.02,-83.78
7493.55,-84.01
7515.09,-86.04
7536.62,-85.73
7558.15,-85.73
7579.69,-88.07
7601.22,-87.53
7622.75,-84.79
7644.29,-84.79
7665.82,-84.09
7687.35,-84.56
7708.89,-85.42
7730.42,-84.79
7751.95,-83.85
7773.49,-84.48
7795.02,-84.09
7816.55,-85.10
7838.09,-86.51
7859.62,-87.29
7881.15,-84.79
7902.69,-85.03
7924.22,-84.87
7945.75,-85.34
7967.29,-89.71
7988.82,-88.62
8010.35,-84.24
8031.88,-86.12
8053.42,-87.53
8074.95,-85.81
8096.48,-87.92
8118.02,-88.23
8139.55,-84.71
8161.08,-86.12
8182.62,-88.54
8204.15,-87.60
8225.68,-91.51
8247.22,-87.76
8268.75,-85.89
8290.28,-86.12
8311.82,-88.46
8333.35,-87.60
8354.88,-93.31
8376.42,-93.70
8397.95,-88.31
