Frequency (Hz),Power (dB),44100.0000,2048,0,2.0000,0,L+R
0.00,-87.68
21.53,-85.10
43.07,-79.79
64.60,-72.52
86.13,-61.35
107.67,-29.39
129.20,-22.43
150.73,-27.43
172.27,-58.93
193.80,-67.91
215.33,-58.38
236.87,-32.12
258.40,-24.07
279.93,-28.21
301.46,-53.69
323.00,-66.66
344.53,-67.29
366.06,-44.70
387.60,-35.48
409.13,-38.76
430.66,-60.33
452.20,-63.46
473.73,-53.38
495.26,-32.59
516.80,-22.28
538.33,-24.62
559.86,-43.69
581.40,-57.83
602.93,-59.94
624.46,-41.66
646.00,-30.09
667.53,-31.58
689.06,-48.45
710.60,-63.54
732.13,-67.60
753.66,-50.56
775.20,-37.59
796.73,-38.22
818.26,-53.22
839.79,-68.54
861.33,-64.40
882.86,-48.06
904.39,-33.53
925.93,-33.29
947.46,-46.74
968.99,-63.38
990.53,-63.85
1012.06,-48.92
1033.59,-32.75
1055.13,-31.58
1076.66,-43.61
1098.19,-62.13
1119.73,-70.88
1141.26,-61.74
1162.79,-43.69
1184.33,-41.66
1205.86,-52.36
1227.39,-72.52
1248.93,-82.68
1270.46,-75.10
1291.99,-54.39
1313.53,-51.50
1335.06,-61.04
1356.59,-82.92
1378.13,-86.28
1399.66,-73.23
1421.19,-49.24
1442.72,-45.41
1464.26,-53.85
1485.79,-77.91
1507.32,-76.82
1528.86,-64.55
1550.39,-35.56
1571.92,-30.79
1593.46,-38.14
1614.99,-67.76
1636.52,-78.77
1658.06,-80.73
1679.59,-41.19
1701.12,-35.48
1722.66,-41.81
1744.19,-82.21
1765.72,-91.51
1787.26,-85.96
1808.79,-51.50
1830.32,-44.86
1851.86,-50.25
1873.39,-85.10
1894.92,-86.35
1916.46,-75.65
1937.99,-47.91
1959.52,-40.17
1981.05,-44.63
2002.59,-71.74
2024.12,-80.73
2045.65,-71.43
2067.19,-47.44
2088.72,-38.69
2110.25,-42.20
2131.79,-65.10
2153.32,-78.38
2174.85,-80.88
2196.39,-60.25
2217.92,-50.33
2239.45,-52.99
2260.99,-72.84
2282.52,-84.32
2304.05,-76.66
2325.59,-57.21
2347.12,-46.03
2368.65,-47.83
2390.19,-65.33
2411.72,-79.56
2433.25,-77.84
2454.79,-60.18
2476.32,-47.75
2497.85,-48.61
2519.38,-64.24
2540.92,-79.63
2562.45,-74.79
2583.98,-57.91
2605.52,-43.92
2627.05,-44.00
2648.58,-57.91
