Frequency (Hz),Power (dB),44100.0000,2048,0,2.0000,0,L+R
0.00,-106.98
21.53,-110.27
43.07,-113.00
64.60,-107.30
86.13,-96.83
107.67,-66.43
129.20,-59.47
150.73,-64.55
172.27,-94.72
193.80,-101.83
215.33,-92.53
236.87,-66.51
258.40,-58.46
279.93,-62.60
301.46,-87.60
323.00,-98.23
344.53,-91.20
366.06,-69.47
387.60,-60.41
409.13,-63.61
430.66,-84.56
452.20,-97.45
473.73,-98.62
495.26,-79.48
516.80,-69.16
538.33,-71.51
559.86,-90.34
581.40,-102.69
602.93,-97.22
624.46,-78.77
646.00,-67.29
667.53,-68.69
689.06,-85.49
710.60,-99.40
732.13,-93.00
753.66,-75.41
775.20,-62.44
796.73,-63.07
818.26,-78.07
839.79,-94.01
861.33,-92.84
882.86,-76.51
904.39,-62.05
925.93,-61.74
947.46,-75.18
968.99,-92.45
990.53,-94.95
1012.06,-79.63
1033.59,-63.46
1055.13,-62.29
1076.66,-74.32
1098.19,-92.68
1119.73,-95.26
1141.26,-80.96
1162.79,-62.75
1184.33,-60.72
1205.86,-71.43
1227.39,-91.51
1248.93,-94.48
1270.46,-80.81
1291.99,-60.10
1313.53,-57.13
1335.06,-66.66
1356.59,-88.93
1378.13,-94.32
1399.66,-81.43
1421.19,-57.36
1442.72,-53.61
1464.26,-61.97
1485.79,-87.06
1507.32,-95.89
1528.86,-84.63
1550.39,-55.57
1571.92,-50.80
1593.46,-58.14
1614.99,-87.84
1636.52,-98.86
1658.06,-95.73
1679.59,-54.86
1701.12,-49.16
1722.66,-55.57
1744.19,-96.28
1765.72,-102.69
1787.26,-92.37
1808.79,-56.89
1830.32,-50.25
1851.86,-55.57
1873.39,-90.81
1894.92,-100.89
1916.46,-91.04
1937.99,-63.15
1959.52,-55.49
1981.05,-59.94
2002.59,-87.06
2024.12,-99.64
2045.65,-96.67
2067.19,-72.84
2088.72,-64.08
2110.25,-67.60
2131.79,-90.42
2153.32,-101.20
2174.85,-92.61
2196.39,-71.27
2217.92,-61.35
2239.45,-64.00
2260.99,-83.93
2282.52,-97.22
2304.05,-89.56
2325.59,-69.94
2347.12,-58.77
2368.65,-60.49
2390.19,-78.07
2411.72,-92.61
2433.25,-88.15
2454.79,-70.10
2476.32,-57.68
2497.85,-58.53
2519.38,-74.24
2540.92,-89.40
2562.45,-83.70
2583.98,-66.82
2605.52,-52.83
2627.05,-52.83
2648.58,-66.82
2670.12,-83.70
2691.65,-82.84
2713.18,-66.97
2734.72,-51.35
2756.25,-50.49
2777.78,-63.07
2799.32,-81.20
2820.85,-84.71
2842.38,-69.87
2863.92,-52.36
2885.45,-50.64
2906.98,-61.82
2928.52,-81.43
2950.05,-87.68
2971.58,-74.01
2993.12,-54.16
3014.65,-51.50
3036.18,-61.50
3057.71,-82.99
3079.25,-90.11
3100.78,-77.45
3122.31,-54.55
3143.85,-51.03
3165.38,-59.86
3186.91,-83.93
3208.45,-92.53
3229.98,-80.96
3251.51,-53.85
3273.05,-49.39
3294.58,-57.13
3316.11,-85.03
3337.65,-95.34
3359.18,-86.98
3380.71,-51.89
3402.25,-46.58
3423.78,-53.22
3445.31,-88.54
3466.85,-99.25
3488.38,-92.92
3509.91,-51.58
3531.45,-45.25
3552.98,-50.95
3574.51,-92.53
3596.04,-94.17
3617.58,-82.76
3639.11,-52.91
3660.64,-45.56
3682.18,-50.33
3703.71,-79.63
3725.24,-91.75
3746.78,-84.87
3768.31,-59.63
3789.84,-51.19
3811.38,-55.02
3832.91,-79.16
3854.44,-92.29
3875.98,-90.42
3897.51,-68.22
3919.04,-58.69
3940.58,-61.66
3962.11,-82.37
3983.64,-93.39
4005.18,-85.03
4026.71,-64.94
4048.24,-54.32
4069.78,-56.35
4091.31,-74.63
4112.84,-88.93
4134.38,-84.95
4155.91,-66.43
4177.44,-54.47
4198.97,-55.64
4220.51,-71.98
4242.04,-85.73
4263.57,-77.76
4285.11,-60.49
4306.64,-47.05
4328.17,-47.36
4349.71,-61.89
4371.24,-78.38
4392.77,-75.96
4414.31,-59.71
4435.84,-44.70
4457.37,-44.16
4478.91,-57.13
4500.44,-74.79
4521.97,-75.57
4543.51,-60.33
4565.04,-43.45
4586.57,-42.05
4608.11,-53.69
4629.64,-72.68
4651.17,-79.63
4672.71,-66.19
4694.24,-47.13
4715.77,-44.78
4737.30,-55.17
4758.84,-75.88
4780.37,-82.68
4801.90,-70.10
4823.44,-48.30
4844.97,-45.09
4866.50,-54.32
4888.04,-77.29
4909.57,-84.87
4931.10,-73.07
4952.64,-47.59
4974.17,-43.53
4995.70,-51.58
5017.24,-77.91
5038.77,-88.31
5060.30,-80.49
5081.84,-48.92
5103.37,-43.92
5124.90,-50.95
5146.44,-82.76
5167.97,-94.09
5189.50,-101.36
5211.04,-51.66
5232.57,-45.64
5254.10,-51.66
5275.63,-107.06
5297.17,-104.09
5318.70,-94.32
5340.23,-62.60
5361.77,-55.57
5383.30,-60.64
5404.83,-92.14
5426.37,-99.17
5447.90,-89.64
5469.43,-63.46
5490.97,-55.49
5512.50,-59.63
5534.03,-85.34
5555.57,-90.89
5577.10,-80.42
5598.63,-57.28
5620.17,-48.22
5641.70,-51.42
5663.23,-73.30
5684.77,-86.82
5706.30,-82.37
5727.83,-61.43
5749.37,-51.19
5770.90,-53.53
5792.43,-72.68
5813.96,-86.90
5835.50,-82.92
5857.03,-63.77
5878.56,-52.21
5900.10,-53.69
5921.63,-70.57
5943.16,-85.65
5964.70,-87.68
5986.23,-70.41
6007.76,-57.52
6029.30,-58.07
6050.83,-73.23
6072.36,-88.78
6093.90,-84.56
6115.43,-68.07
6136.96,-53.61
6158.50,-53.38
6180.03,-66.90
6201.56,-83.93
6223.10,-81.59
6244.63,-66.04
6266.16,-49.78
6287.70,-48.69
6309.23,-60.72
6330.76,-79.32
6352.29,-80.73
6373.83,-66.04
6395.36,-47.83
6416.89,-45.80
6438.43,-56.58
6459.96,-76.74
6481.49,-85.81
6503.03,-74.40
6524.56,-53.61
6546.09,-50.72
6567.63,-60.25
6589.16,-82.29
6610.69,-88.85
6632.23,-76.82
6653.76,-52.83
6675.29,-49.00
6696.83,-57.52
6718.36,-82.45
6739.89,-92.45
6761.43,-85.34
6782.96,-56.50
6804.49,-51.74
6826.03,-59.16
6847.56,-88.78
6869.09,-100.03
6890.63,-93.47
6912.16,-52.83
6933.69,-47.13
6955.22,-53.53
6976.76,-93.70
6998.29,-103.16
7019.82,-95.26
7041.36,-59.79
7062.89,-53.14
7084.42,-58.61
7105.96,-94.17
7127.49,-98.23
7149.02,-87.29
7170.56,-59.32
7192.09,-51.66
7213.62,-56.11
7235.16,-83.31
7256.69,-85.96
7278.22,-75.26
7299.76,-51.19
7321.29,-42.44
7342.82,-45.95
7364.36,-69.01
7385.89,-82.21
7407.42,-78.46
7428.96,-56.89
7450.49,-46.97
7472.02,-49.63
7493.55,-69.63
7515.09,-83.70
7536.62,-86.82
7558.15,-67.68
7579.69,-56.58
7601.22,-58.30
7622.75,-75.88
7644.29,-88.54
7665.82,-80.96
7687.35,-62.99
7708.89,-50.56
7730.42,-51.42
7751.95,-67.13
7773.49,-82.68
7795.02,-77.52
7816.55,-60.57
7838.09,-46.66
7859.62,-46.66
7881.15,-60.72
7902.69,-77.60
7924.22,-78.07
7945.75,-62.13
7967.29,-46.50
7988.82,-45.72
8010.35,-58.22
8031.88,-76.35
8053.42,-84.01
8074.95,-70.33
8096.48,-52.75
8118.02,-51.03
8139.55,-62.29
8161.08,-81.67
8182.62,-85.34
8204.15,-71.51
8225.68,-51.66
8247.22,-49.08
8268.75,-59.08
8290.28,-80.49
8311.82,-84.79
8333.35,-71.51
8354.88,-48.69
8376.42,-45.25
8397.95,-54.00
8419.48,-77.99
8441.02,-88.15
8462.55,-78.62
8484.08,-51.50
8505.62,-47.13
8527.15,-54.86
8548.68,-82.53
8570.21,-93.54
8591.75,-89.32
8613.28,-54.39
8634.81,-49.08
8656.35,-55.80
8677.88,-90.73
8699.41,-101.75
8720.95,-101.90
8742.48,-60.72
8764.01,-54.39
8785.55,-60.10
8807.08,-102.06
8828.61,-111.75
8850.15,-101.98
8871.68,-72.21
8893.21,-64.86
8914.75,-69.63
8936.28,-98.23
8957.81,-101.05
8979.35,-90.73
9000.88,-65.72
9022.41,-57.36
9043.95,-61.19
9065.48,-85.57
9087.01,-93.78
9108.54,-83.62
9130.08,-61.35
9151.61,-51.81
9173.14,-54.78
9194.68,-75.73
9216.21,-88.85
9237.74,-81.43
9259.28,-61.11
9280.81,-50.41
9302.34,-52.52
9323.88,-70.88
9345.41,-85.34
9366.94,-84.95
9388.48,-66.58
9410.01,-54.55
9431.54,-55.80
9453.08,-72.05
9474.61,-86.98
9496.14,-85.10
9517.68,-68.15
9539.21,-54.71
9560.74,-55.10
9582.28,-69.63
9603.81,-85.42
9625.34,-80.57
9646.88,-64.40
9668.41,-49.39
9689.94,-48.84
9711.47,-61.89
9733.01,-79.48
9754.54,-83.07
9776.07,-68.07
9797.61,-51.19
