Frequency (Hz),Power (dB),44100.0000,2048,0,2.0000,0,L+R
0.00,-57.44
21.53,-63.07
43.07,-89.40
64.60,-88.07
86.13,-77.99
107.67,-48.22
129.20,-41.58
150.73,-46.81
172.27,-74.48
193.80,-77.99
215.33,-68.15
236.87,-40.64
258.40,-33.29
279.93,-37.67
301.46,-61.19
323.00,-73.38
344.53,-68.93
366.06,-43.14
387.60,-35.33
409.13,-39.00
430.66,-58.77
452.20,-72.13
473.73,-70.26
495.26,-46.66
516.80,-38.53
538.33,-41.66
559.86,-58.38
581.40,-72.76
602.93,-70.80
624.46,-48.14
646.00,-39.86
667.53,-42.20
689.06,-56.27
710.60,-71.19
732.13,-73.23
753.66,-51.89
775.20,-43.61
796.73,-45.09
818.26,-56.89
839.79,-74.95
861.33,-75.57
882.86,-52.60
904.39,-44.55
925.93,-45.48
947.46,-55.72
968.99,-78.38
990.53,-77.45
1012.06,-54.00
1033.59,-46.34
1055.13,-46.81
1076.66,-55.49
1098.19,-81.43
1119.73,-76.66
1141.26,-54.39
1162.79,-47.28
1184.33,-47.36
1205.86,-54.55
1227.39,-78.85
1248.93,-75.65
1270.46,-55.25
1291.99,-48.69
1313.53,-48.45
1335.06,-54.24
1356.59,-73.77
1378.13,-74.55
1399.66,-56.03
1421.19,-50.10
1442.72,-49.55
1464.26,-53.85
1485.79,-70.80
1507.32,-75.57
1528.86,-57.52
1550.39,-51.66
1571.92,-51.03
1593.46,-54.24
1614.99,-69.40
1636.52,-75.57
1658.06,-57.75
1679.59,-52.13
1701.12,-51.66
1722.66,-54.00
1744.19,-66.82
1765.72,-74.79
1787.26,-58.22
1808.79,-52.99
1830.32,-52.83
1851.86,-54.08
1873.39,-65.10
1894.92,-74.55
1916.46,-58.69
1937.99,-53.61
1959.52,-53.85
1981.05,-54.24
2002.59,-63.07
2024.12,-73.93
2045.65,-59.24
2067.19,-54.24
2088.72,-55.02
2110.25,-54.55
2131.79,-61.82
2153.32,-74.79
2174.85,-60.02
2196.39,-54.94
2217.92,-56.19
2239.45,-55.17
2260.99,-60.96
2282.52,-74.55
2304.05,-60.57
2325.59,-55.64
2347.12,-57.52
2368.65,-55.80
2390.19,-60.25
2411.72,-73.77
2433.25,-60.88
2454.79,-56.03
2476.32,-58.38
2497.85,-56.27
2519.38,-59.47
2540.92,-71.74
2562.45,-61.35
2583.98,-56.66
2605.52,-59.08
2627.05,-57.13
2648.58,-59.08
2670.12,-70.02
2691.65,-61.50
2713.18,-56.82
2734.72,-60.18
2756.25,-57.75
2777.78,-58.53
2799.32,-68.46
2820.85,-61.97
2842.38,-57.28
2863.92,-60.80
2885.45,-59.00
2906.98,-58.46
2928.52,-67.05
2950.05,-62.52
2971.58,-57.91
2993.12,-61.66
3014.65,-60.18
3036.18,-58.61
3057.71,-65.96
3079.25,-62.91
3100.78,-58.38
3122.31,-62.36
3143.85,-61.27
3165.38,-58.53
3186.91,-64.47
3208.45,-63.22
3229.98,-58.77
3251.51,-62.75
3273.05,-62.52
3294.58,-58.69
3316.11,-63.38
3337.65,-63.38
3359.18,-59.00
3380.71,-63.22
3402.25,-63.61
3423.78,-59.00
3445.31,-62.83
3466.85,-63.46
3488.38,-59.32
3509.91,-63.61
3531.45,-64.94
3552.98,-59.39
3574.51,-61.97
3596.04,-63.85
3617.58,-59.94
3639.11,-64.40
3660.64,-66.74
